22,"Салатный микс БЕЛАЯ ДАЧА Для рецептов от шефа Неаполь, 130г",179.99 руб.,за 1 шт.,https://lenta.com/product/salat-belaya-dacha-neapol-130g-558238/,Без cкидки
23,"Капуста цветная, 500г",179.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-mini-cvetnaya-blok-franciya-200g-175528/,Без cкидки
,title,price,weight,link_category,sale
0,"Петрушка, 30г",29.99 руб.,за 1 шт.,https://lenta.com/product/petrushka-lotok-blok-rossiya-30g-259630/,Без cкидки
1,"Розмарин свежий, 30г",99.99 руб.,за 1 шт.,https://lenta.com/product/rozmarin-svezhijj-30g-305010/,Без cкидки
2,"Капуста маринованная ФЭГ кисло-сладкая, 1000г",179.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-feg-marinovannaya-kislosladkaya-rossiya-1000g-222477/,Со cкидкой
3,"Спаржа БЕЛОРУЧКА По-корейски, 500г",249.99 руб.,за 1 шт.,https://lenta.com/product/sparzha-beloruchka-pokorejjski-rossiya-500g-167194/,Без cкидки
4,"Капуста квашеная ТРАДИЦИИ ВКУСА с клюквой, 500г",99.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-kvashenaya-s-klyukvojj-rossiya-500g-525183/,Со cкидкой
5,"Кинза свежая, весовая",874.39 руб.,за 1 кг,https://lenta.com/product/kinza-svezhaya-ves-181194/,Без cкидки
6,Шампиньоны ЛЕНТА Королевские 400г,149.99 руб.,за 1 шт.,https://lenta.com/product/griby-lenta-green-shampinony-korolevskie-rossiya-400g-584415/,Без cкидки
7,"Салат БЕЛАЯ ДАЧА На каждый день Хрустящий Айсберг, 180г",149.99 руб.,за 1 шт.,https://lenta.com/product/salat-belaya-dacha-hrustyashchijj-ajjsberg-180g-558091/,Без cкидки
8,"Финики, 500г",149.99 руб.,за 1 шт.,https://lenta.com/product/finiki-500g-229094/,Со cкидкой
9,"Картофель, 10кг",359.99 руб.,за 1 шт.,https://lenta.com/product/kartofel-setka-10kg-174317/,Без cкидки
10,"Капуста квашеная БЕЛОРУЧКА с морковью и хреном, 1000г",188.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-beloruchka-s-morkovyu-i-hrenom-rossiya-1000g-260474/,Без cкидки
11,"Картофель красный мытый, весовой",69.99 руб.,за 1 кг,https://lenta.com/product/kartofel-krasnyjj-mytyjj-ves-1kg-187384/,Без cкидки
12,"Шпинат, 125г",129.99 руб.,за 1 шт.,https://lenta.com/product/salat-shpinat-125g-239489/,Без cкидки
13,"Салатный микс руккола, мини-айсберг и мини-романо, 75г",179.99 руб.,за 1 шт.,https://lenta.com/product/ovoshchi-salatnye-svezhie-belaya-dacha-botanicum-rukkola-ajjsberg-romano-rossiya-75g-584317/,Без cкидки
14,"Огурцы соленые ФЭГ, 1000г",179.99 руб.,за 1 шт.,https://lenta.com/product/ogurcy-feg-solenye-rossiya-1000g-222468/,Без cкидки
15,"Лук порей, 350г",199.99 руб.,за 1 шт.,https://lenta.com/product/luk-porejj-rossiya-350g-534656/,Без cкидки
16,"Капуста квашеная БЕЛОРУЧКА с морковью, 500г",84.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-beloruchka-kvashenaya-s-morkovyu-rossiya-500g-311924/,Со cкидкой
17,"Яблоки Гренни Смит, фасованные, весовые",69.99 руб.,за 1 кг,https://lenta.com/product/yabloki-lenta-grenni-smit-fas-un-ves-rossiya-595314/,Со cкидкой
18,"Капуста квашеная БЕЛОРУЧКА с морковью и клюквой, 1000г",188.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-beloruchka-s-morkovyu-i-klyukvojj-rossiya-1000g-113130/,Без cкидки
19,"Авокадо ARTFRUIT, 700г",299.99 руб.,за 1 шт.,https://lenta.com/product/avokado-prochie-tovary-700g-641531/,Со cкидкой
20,"Салат Руккола+Мангольд, 125г",149.99 руб.,за 1 шт.,https://lenta.com/product/salat-rukkola-mangold-125g-411102/,Без cкидки
21,"Редька Дайкон, весовая",139.99 руб.,за 1 кг,https://lenta.com/product/redka-dajjkon-ves-1kg-111137/,Без cкидки
22,"Яблоки Гольден, 4шт",119.99 руб.,за 1 шт.,https://lenta.com/product/yabloki-golden-4sht-411012/,Без cкидки
23,"Перец Чили, 100г",59.99 руб.,за 1 шт.,https://lenta.com/product/perec-chili-100g-411109/,Без cкидки
,title,price,weight,link_category,sale
0,"Яблоки Хоней Крисп, 4шт",159.99 руб.,за 1 шт.,https://lenta.com/product/yabloki-honejj-krisp-rossiya-4sht-607326/,Без cкидки
1,"Салат Красный Премиум, в горшочке",89.99 руб.,за 1 шт.,https://lenta.com/product/salat-krasnyjj-premium-v-gorshochke-rossiya-100g-600618/,Без cкидки
2,"Салат Руккола+Радиччио, 125г",129.99 руб.,за 1 шт.,https://lenta.com/product/salat-rukkola-radichchio-125g-232762/,Без cкидки
3,"Салатный Микс, 125г",149.99 руб.,за 1 шт.,https://lenta.com/product/salat-miks-latuk-micuna-rukkola-svjkla-listovaya-tat-cojj-125g-233082/,Без cкидки
4,"Салатный микс БЕЛАЯ ДАЧА На каждый день Леон, 180г",159.99 руб.,за 1 шт.,https://lenta.com/product/salat-belaya-dacha-leon-180g-558236/,Без cкидки
5,"Киви спелое, 700г",199.99 руб.,за 1 шт.,https://lenta.com/product/kivi-prochie-tovary-speloe-700g-636558/,Со cкидкой
6,"Капуста квашеная БЕЛОРУЧКА Фитнес, без сахара, 500г",109.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-beloruchka-fitnes-kvashenaya-bsahara-rossiya-500g-379426/,Без cкидки
7,"Капуста квашеная БЕЛОРУЧКА с хреном, 500г",89.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-beloruchka-kvashenaya-s-hrenom-rossiya-500g-237917/,Со cкидкой
8,"Авокадо ARTFRUIT, 2шт",199.99 руб.,за 1 шт.,https://lenta.com/product/avokado-prochie-tovary-2sht-641551/,Без cкидки
9,"Лук Шалот, весовой",99.99 руб.,за 1 кг,https://lenta.com/product/luk-jzh-repchatyjj-svezhijj-ves-blok-rossiya-1kg-346852/,Со cкидкой
10,"Аджика ТРАДИЦИИ ВКУСА чесночная, 300г",79.99 руб.,за 1 шт.,https://lenta.com/product/adzhika-chesnochnaya-rossiya-300g-525221/,Со cкидкой
11,"Десерт фруктовый СИЛА ТРАДИЦИИ Персик, 4х100г",149.99 руб.,за 1 шт.,https://lenta.com/product/fruktovyjj-desert-sila-tradicii-persik-rossiya-4100g-559088/,Без cкидки
12,"Капуста квашеная БЕЛОРУЧКА По-старорусски, 500г",84.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-beloruchka-kvashenaya-postarorusski-rossiya-500g-166851/,Со cкидкой
13,"Огурцы соленые БЕЛОРУЧКА, 1000г",189.89 руб.,за 1 шт.,https://lenta.com/product/ogurcy-beloruchka-solenye-rossiya-1000g-163078/,Без cкидки
14,"Белые грибы сушеные КЕДРОВЫЙ БОР, 45г",399.99 руб.,за 1 шт.,https://lenta.com/product/griby-kedrovyjj-bor-belye-sushenye-rossiya-45g-293871/,Без cкидки
15,"Морковь ФЭГ По-корейски, 300г",109.89 руб.,за 1 шт.,https://lenta.com/product/morkov-ferelgam-pokorejjski-rossiya-300g-334812/,Без cкидки
16,"Шпинат БЕЛАЯ ДАЧА Для фанатов салатов Нежный шпинат, 65г",205.99 руб.,за 1 шт.,https://lenta.com/product/shpinat-belaya-dacha-nezhnyjj-shpinat-rossiya-65g-600793/,Без cкидки
17,"Петрушка свежая, 250г",109.99 руб.,за 1 шт.,https://lenta.com/product/petrushka-svezhaya-250g-335568/,Без cкидки
